zip,business_name,address,city,phone,price,cuisine,state,pageUrl,item_price/_source,item_price,item_price2/_source,item_name,category,item_price/_currency,item_name2,item_price2/_currency,item_price2
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$8.29","8.29",,"Pick Two Lunch Combo","Special Lunch Combos","USD",,,
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$7.49","7.49","$9.95","Regular Salad (5 Items)","Create Your Own Salad","USD","Large Salad (7 Items)","USD","9.95"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$5.50; $5.50; $4.99; $6.50; $6.50; $6.50; $6.50; $5.50; $6.95; $6.50; $5.25; $5.25; $5.25","5.5; 5.5; 4.99; 6.5; 6.5; 6.5; 6.5; 5.5; 6.95; 6.5; 5.25; 5.25; 5.25","$5.50; $5.50; $6.50; $6.50; $6.50; $6.50; $5.50; $6.50; $6.50; $5.50; $5.25; $5.25; $5.25","Tuna Salad Sandwich; Italian Tuna Sandwich; Egg Salad Sandwich; Boiled Ham Sandwich; Pepper Turkey Sandwich; Honey Turkey Sandwich; Black Forest Ham Sandwich; Genoa Salami Sandwich; Proscicola Sandwich; Virginia Ham Sandwich; American Cheese Sandwich; Mozzarella Sandwich; Cheddar Cheese Sandwich","Sandwiches","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Fat-Free Tuna Salad Sandwich; Chicken Salad Sandwich; Roast Beef Sandwich; Roast Turkey Sandwich; Smoked Turkey; Pepperoni Sandwich; Bologna Sandwich; Chicken Breast Sandwich; Cappicola Sandwich; Hummus Sandwich; Swiss Cheese Sandwich; Provolone Cheese Sandwich; Pepper Jack Sandwich","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","5.5; 5.5; 6.5; 6.5; 6.5; 6.5; 5.5; 6.5; 6.5; 5.5; 5.25; 5.25; 5.25"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$7.50; $7.50; $7.50; $7.50; $7.50; $8.00","7.5; 7.5; 7.5; 7.5; 7.5; 8","$7.50; $7.50; $7.50; $7.50; $7.50","1. Bread & Butter Combo Sandwich; 3. American-Style Sandwich; 5. Santa Fe Sandwich; 7. Joe`s Combo Sandwich; 9. TC Sandwich; 11 Alex Combo Sandwich","Signature Sandwiches","USD; USD; USD; USD; USD; USD","2. Italian-Style Sandwich; 4. Diet-Style Sandwich; 6. Park Ave Combo Sandwich; 8. Novie Sandwich; 10. Vegetable Special Sandwich","USD; USD; USD; USD; USD","7.5; 7.5; 7.5; 7.5; 7.5"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$8.29; $8.29; $8.29; $8.29; $8.29; $8.29","8.29; 8.29; 8.29; 8.29; 8.29; 8.29","$8.29; $8.29; $8.29; $8.29; $8.29","H1. Manhattan Combo Sandwich; H3. Pastrami Nightmare Sandwich; H5. Chicken Twister Sandwich; H7. Texas Beef Sandwich; H9. Jimmy T Sandwich; H11. Cuban Combo Sandwich","Hot Combination Sandwiches","USD; USD; USD; USD; USD; USD","H2. King Grilled Chicken Sandwich; H4. Peter`s Cutlet Sandwich; H6. Cordon Bleu Sandwich; H8. Tommy`s Beef Sandwich; H10. Godfather Sandwich","USD; USD; USD; USD; USD","8.29; 8.29; 8.29; 8.29; 8.29"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$7.50; $7.50; $7.50; $7.50","7.5; 7.5; 7.5; 7.5","$7.50; $7.50; $7.50; $7.50","1. Crispy Chicken Cutlet Wrap; 3. Chicken Caesar Wrap; 5. Grilled Herb Wrap; 7. White Albacore Tuna Salad Wrap","Wraps","USD; USD; USD; USD","2. Chicken Santa Fe Wrap; 4. California Wrap; 6. Mediterranean Wrap; 8. Oven-Roasted Fresh Turkey","USD; USD; USD; USD","7.5; 7.5; 7.5; 7.5"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$7.50; $7.50; $7.50; $7.50; $7.50; $7.50","7.5; 7.5; 7.5; 7.5; 7.5; 7.5","$7.50; $7.50; $7.50; $7.50; $7.50; $7.50","1. Cuban Panini; 3. Delightful Panini; 5. Capri Panini; 7. The Combo Panini; 9. Chicken Fajita Panini; 11. The Italiano Panini","Pressed Panini","USD; USD; USD; USD; USD; USD","2. Tuna Melt Panini; 4. Siciliano Panini; 6. Chicken Parmigiana Panini; 8. Tuscan Panini; 10. Toasted Monte Cristo Panini; 12. Vegetarian Panino","USD; USD; USD; USD; USD; USD","7.5; 7.5; 7.5; 7.5; 7.5; 7.5"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$7.50; $7.50; $7.50","7.5; 7.5; 7.5","$7.50; $7.50","Philly Steak; French Philly; Mexican Philly","Philly Steak","USD; USD; USD","Chicken Philly; New England Philly","USD; USD","7.5; 7.5"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$5.50; $6.25; $6.75","5.5; 6.25; 6.75","$6.00; $7.99; $6.75","BB Burger; Bacon Cheeseburger; Swiss Rye Burger","Natural Burgers","USD; USD; USD","Cheeseburger; Wisconsin BBQ Burger; Kenturkey Chicken Burger","USD; USD; USD","6; 7.99; 6.75"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$5.95; $6.95; $5.95; $6.40; $6.95; $9.45; $10.99; $11.99; $11.99; $12.50; $16.95","5.95; 6.95; 5.95; 6.4; 6.95; 9.45; 10.99; 11.99; 11.99; 12.5; 16.95","$6.40; $5.95; $6.40; $6.95; $6.95; $9.45; $10.99; $11.99; $11.50; $11.50; $16.95","California Roll; Shrimp California Roll; Salmon and Avocado Roll; Eel and Cucumber Roll; Vegetable Roll; A. California, Tuna Salmon Roll; C. Rainbow Roll; E. New York Roll; G. Manhattan Roll; 2. California Roll (3), Spicy Tuna Roll (3), Tuna Sushi (2), Salmon Sushi (2), Eel Sushi (1); 5. Golden Roll, Tuna Sushi (2), Salmon Sushi (2)","Sushi Rolls and Combo Rolls","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Salmon Roll; Philadelphia Roll; Tuna Roll; Spicy Tuna Roll; Tuna and Avocado Roll; B. California, Eel & Cucumber, Spicy Tuna; D. Dragon Roll; F. Golden Roll; 1. California Roll (3 Pieces), Spicy Tuna Roll (3), Tuna Sushi (2), Salmon Sushi (2); 3. Tuna Roll (3), Salmon Roll (3), Tuna Sushi (1), Salmon Sushi (1), Yellow Sushi (1), Eel Sushi (1); 6. Rainbow Roll, Tuna Sushi (1), Salmon Sushi (2), Yellow Sushi (1), Eel Sushi (1)","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","6.4; 5.95; 6.4; 6.95; 6.95; 9.45; 10.99; 11.99; 11.5; 11.5; 16.95"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$7.50; $8.50; $8.50; $8.50; $9.50; $9.50; $7.95; $8.95","7.5; 8.5; 8.5; 8.5; 9.5; 9.5; 7.95; 8.95","$8.50; $9.50; $8.50; $8.50; $9.50; $9.50; $6.95","1. Vegetable Udon; 3. Beef Udon; Vegetable Ramen; Beef Ramen; Vegetable Bibimbap; Beef Bibimbap; Udon; Bibimbap","Asian Noodles (Udon, Soba, Ramen & Bibimbap)","USD; USD; USD; USD; USD; USD; USD; USD","2. Chicken Tempura; 4b. Steamed Shrimp; Chicken Ramen; Kimchi Ramen; Chicken Bibimbap; Tofu Bibimbap; Ramen","USD; USD; USD; USD; USD; USD; USD","8.5; 9.5; 8.5; 8.5; 9.5; 9.5; 6.95"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$9.95","9.95",,"Bao Chao","Bao Chao","USD",,,
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$3.50; $3.99","3.5; 3.99","$3.50","Plain Fries; Onion Rings","Side Orders","USD; USD","Garlic Fries","USD","3.5"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$2.75","2.75","$6.50","Fresh Baked Cookie","Dessert","USD","Tates Cookies","USD","6.5"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$7.50; $4.25; $2.75; $2.50","7.5; 4.25; 2.75; 2.5","$3.50; $2.00; $2.75; $2.00","Hagen-Daz - Half Pint; Nestle Dibs; Twix Ice Cream; Chippy Chip","Ice Cream","USD; USD; USD; USD","Hagen-Daz - Small Cup; Nestle King Size Sandwich; Drum & King; Fruit Bar","USD; USD; USD; USD","3.5; 2; 2.75; 2"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$5.95; $5.95; $5.95; $5.95; $5.95","5.95; 5.95; 5.95; 5.95; 5.95","$5.95; $5.95; $5.95; $5.95; $5.95","Mango Tango Smoothie; Citrus Smoothie; Delightful Smoothie; Green Lemonade; Super V8","Smoothies & Juice Bar","USD; USD; USD; USD; USD","Passion Blast Smoothie; Super Power Smoothie; Cool Breeze Smoothie; Green Detox; Red Power","USD; USD; USD; USD; USD","5.95; 5.95; 5.95; 5.95; 5.95"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$1.60; $1.60; $2.50; $3.00; $1.25; $1.95; $2.40; $3.00; $3.50; $2.25; $2.35; $2.35; $2.25; $2.65; $6.50; $2.25; $5.75","1.6; 1.6; 2.5; 3; 1.25; 1.95; 2.4; 3; 3.5; 2.25; 2.35; 2.35; 2.25; 2.65; 6.5; 2.25; 5.75","$1.60; $2.00; $2.50; $2.25; $1.25; $2.35; $2.40; $3.00; $1.50; $1.50; $2.35; $2.25; $2.00; $5.50; $2.35; $5.50","House Blend Coffee; French Vanilla Coffee; Cappuccino; Mochaccino; Lipton Tea; Hot Cocoa with Steamed Milk; Iced Hazelnut Coffee; Iced Cappuccino; Iced Mochaccino; 20 oz. Bottled Soda; Fiji Water; Smart Water; Perrier; Tropicana Juice; Pom Juice; Snapple; Myoplex Milkshake","Coffee/Tea Bar & Soda","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Hazelnut Coffee; Café au Lait; Café Latte; Espresso; Herbal Tea; Iced Coffee; Iced Tea; Iced Latte; Canned Soda; Poland Spring Water; Evian; San Pellegrino; Volvic; Naked Juice; Vitamin Water; Muscle Milk Shake","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","1.6; 2; 2.5; 2.25; 1.25; 2.35; 2.4; 3; 1.5; 1.5; 2.35; 2.25; 2; 5.5; 2.35; 5.5"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$2.15; $2.75; $3.25","2.15; 2.75; 3.25","$3.00; $3.00; $1.45","Dannon Yogurt; Chobani; Kind Bar","Snacks","USD; USD; USD","Fage Total Greek Yogurt; Cottage Cheese; Nature Valley Granola Bars","USD; USD; USD","3; 3; 1.45"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$4.25; $2.75; $2.75; $2.75","4.25; 2.75; 2.75; 2.75","$2.75; $2.75; $2.75; $4.25","Pure Protein Bar; Power Bar; Luna Bar; Kashi Go Lean Crunch Bar","Energy Bars","USD; USD; USD; USD","Zone Bar; Cliff Bar; Balance Bar; Muscle Milk Bar","USD; USD; USD; USD","2.75; 2.75; 2.75; 4.25"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$1.65; $1.65; $1.65; $1.65; $1.65; $1.65; $1.65; $3.75; $3.75","1.65; 1.65; 1.65; 1.65; 1.65; 1.65; 1.65; 3.75; 3.75","$1.65; $1.65; $1.65; $1.65; $1.65; $1.65; $2.25; $1.75","Kit Kat; Snickers; M&Ms; 3 Musketeers; Hersheys Milk Chocolate; Tic Tacs; Skittles; Toblerone; Ritter Sport","Candy","USD; USD; USD; USD; USD; USD; USD; USD; USD","Almond Joy; Reese`s Peanut Butter Cups; Milk Way; Starburst; Hersheys Almond; Hersheys Cookies & Crème; Morinaga Hi-Chew Candy; Ferrero Rocher","USD; USD; USD; USD; USD; USD; USD; USD","1.65; 1.65; 1.65; 1.65; 1.65; 1.65; 2.25; 1.75"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$2.50; $2.50; $2.50; $2.50","2.5; 2.5; 2.5; 2.5","$2.50; $2.50; $2.50","Dentyne Ice Gum; Orbit Gum; Trident Layer Gum; Trident Splash Gum","Gum","USD; USD; USD; USD","Trident White Gum; New 5 Gum; Eclipse Gum","USD; USD; USD","2.5; 2.5; 2.5"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$2.25; $2.25; $4.25","2.25; 2.25; 4.25","$2.25; $2.25","Glennys Soy Chips; Dirty Chips; Pretzel Crisps","Chips & Pretzels","USD; USD; USD","Stacy Pita Chips; Pop Chips","USD; USD","2.25; 2.25"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$2.19; $6.99; $6.39; $5.29; $3.69; $3.69; $4.39; $3.69; $3.09; $4.79; $3.89","2.19; 6.99; 6.39; 5.29; 3.69; 3.69; 4.39; 3.69; 3.09; 4.79; 3.89","$6.59; $6.79; $8.29; $4.75; $2.79; $2.59; $6.39; $6.99; $6.09; $6.09","Green Peas in Container; Mixed Nuts in Container; Raw Cashews in Container; Light Walnut Halves in Container; Chocolate Pretzels in Container; Yogurt Pretzels in Container; Swedish Fish in Container; Gummy Bears in Container; Oriental Party Mix in Container; Yogurt Raisins in Container; Wasabi Peas in Container","Healthy Natural Nuts in Container","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","Roasted Salted Almonds in Container; No Salt Cashews in Container; Pecans in Container; Soynut Mix in Container; No Salt Peanuts in Container; Sesame Sticks in Container; Beer Nuts in Container; Roasted Salted Pistachios in Container; Omega Mix in Container; Yogurt Almonds in Container","USD; USD; USD; USD; USD; USD; USD; USD; USD; USD","6.59; 6.79; 8.29; 4.75; 2.79; 2.59; 6.39; 6.99; 6.09; 6.09"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$4.50; $0.85","4.5; 0.85","$1.50; $1.50","Homemade Fresh Fruit Cup; Banana","Fruits","USD; USD","Apple; Orange","USD; USD","1.5; 1.5"
,,,,,,,,"http://www.seamless.com/food-delivery/bread-butter-47th-st-new-york-city.26028.r","$10.99","10.99","$8.99","Boar`s Head Cold Cuts (Per Pound)","Cold Cuts","USD","Boar`s Head Cheese (Per Pound)","USD","8.99"
"19145","Grubhouse","2340 S Hemberger St. (Passyunk Ave. between 22nd & 23rd Street)","Philadelphia","(215) 334-3525","$","Sandwiches and Wraps","PA","http://www.seamless.com/food-delivery/grubhouse-philadelphia.27921.r",,,,,,,,,
"10022","Treehaus","830 3rd Ave. 3rd Floor (52nd Street)","New York","(212) 355-9855","$$","American","NY","http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r","$5.00","5","$5.75","Soup of the Day 12 oz.","Soups of the Day","USD","Soup of the Day 16 oz.","USD","5.75"
,,,,,,,,"http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r","$9.85; $10.45; $10.45","9.85; 10.45; 10.45","$9.85; $9.85; $0.05","Crispy Buffalo Chicken Sandwich; The Naples Sandwich; The Venice Sandwich","Pressed & Italian Sandwiches","USD; USD; USD","Pesto Grilled Chicken Sandwich; The Roma Sandwich; Grilled Cheese Sandwich","USD; USD; USD","9.85; 9.85; 0.05"
,,,,,,,,"http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r","$9.85; $9.85; $9.85","9.85; 9.85; 9.85","$10.15; $10.15; $9.85","Fontina Cheesesteak Toasted Sandwich; Grilled Herb Chicken Toasted Sandwich; Crispy Fish Filet Toasted Sandwich","Toasted Sandwiches","USD; USD; USD","Rueben Toasted Sandwich; Oven-Roasted Turkey & Roast Beef Toasted Sandwich; Tuna Melt Toasted Sandwich","USD; USD; USD","10.15; 10.15; 9.85"
,,,,,,,,"http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r","$10.75; $9.85; $9.85","10.75; 9.85; 9.85","$10.15; $10.45","Blackened Grilled Flank Steak Sandwich; Lemon Herb Grilled Chicken Sandwich; Charred BBQ Pork Sandwich","Off The Grill Sandwiches","USD; USD; USD","Korean BBQ Beef Sandwich; Grilled Chicken & Prociutto Sandwich","USD; USD","10.15; 10.45"
,,,,,,,,"http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r","$8.75; $10.15","8.75; 10.15","$9.85; $10.99","Haus Burger; Shroom Burger","Hamburgers","USD; USD","JME Burger; Hawaiian Burger","USD; USD","9.85; 10.99"
,,,,,,,,"http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r","$3.50; $4.00","3.5; 4","$4.00; $4.00","French Fries; Curly Fries","Sides","USD; USD","Sweet Potato Fried; Onion Rings","USD; USD","4; 4"
,,,,,,,,"http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r","$1.00; $8.00; $4.25; $3.25; $9.25","1; 8; 4.25; 3.25; 9.25","$10.25; $10.50; $7.25; $8.99","Balthazar; Raaka Virgin Chocolate; Blue Sky Muffin; Sherry`s Short Cakes; Madecasse Chocolate","Bakery & Snacks","USD; USD; USD; USD; USD","Mast Brothers Chocolate; Whimsy & Spice; Bark Thins; Antidote Chocolate","USD; USD; USD; USD","10.25; 10.5; 7.25; 8.99"
,,,,,,,,"http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r","$2.50; $6.00","2.5; 6","$2.50; $7.50","Drip Coffee; COLD BREW SML","Coffee & Teas","USD; USD","Drip Decaf Coffee; COLD BREW LRG","USD; USD","2.5; 7.5"
,,,,,,,,"http://www.seamless.com/food-delivery/treehaus-new-york-city.26085.r","$1.50; $3.50; $2.99; $2.50","1.5; 3.5; 2.99; 2.5","$2.25; $2.75; $5.50","Can of Soda; Spring Water; Vitamin Water Zero; Snapple","Beverages","USD; USD; USD; USD","Sparkling Water; Mineral Water; Organic Raw Kombucha","USD; USD; USD","2.25; 2.75; 5.5"
"10025","Effy's Cafe (96th Street)","104 West 96th Street","New York","(212) 280-6200","$","Salads","NY","http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$1.90; $3.50; $2.75; $2.00; $2.25","1.9; 3.5; 2.75; 2; 2.25","$3.50; $3.50; $3.75; $2.00; $2.25","House Blend; Cappuccino; Hot Chocolate; Espresso Machiatto; Cafe au Lait","Espresso Bar","USD; USD; USD; USD; USD","Latté; Chai Latté; Mocha; Americano; Organic Tea","USD; USD; USD; USD; USD","3.5; 3.5; 3.75; 2; 2.25"
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$2.25; $2.25; $3.75; $3.95; $4.50","2.25; 2.25; 3.75; 3.95; 4.5","$2.50; $3.75; $3.50; $4.50","Iced House Blend Coffee; Pink Lemonade; Iced Cappuccino; Frozen Mochaccino; Effylicious","Iced Drinks","USD; USD; USD; USD; USD","Fresh Organic Iced Tea; Iced Latté; Iced Chai Latté; Effyccino","USD; USD; USD; USD","2.5; 3.75; 3.5; 4.5"
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$3.50; $3.50; $3.50","3.5; 3.5; 3.5","$3.50; $3.50","Daily Detox Juice; Supa Dupa Green Juice; Kale Whale Juice","Juice Bar","USD; USD; USD","Very Veggie Juice; Pure Energy Juice","USD; USD","3.5; 3.5"
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$3.95","3.95",,"Island Green Smoothie","Smoothie Bar","USD",,,
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$4.95; $4.50; $5.95; $7.95","4.95; 4.5; 5.95; 7.95","$4.95; $5.95; $5.95","Yogurt and Granola; Seasonal Fruit Salad; Rise and Shine Wrap; Yoga Breakfast","Healthy Start","USD; USD; USD; USD","Organic Oatmeal; Moroccan Breakfast Wrap; Energy Wrap","USD; USD; USD","4.95; 5.95; 5.95"
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$8.95; $8.95; $8.95; $8.95; $8.95","8.95; 8.95; 8.95; 8.95; 8.95","$8.95; $8.95; $7.95; $7.95; $8.95","Challa French Toast; Israeli Breakfast; Middle Eastern Breakfast; California Omelette; Green Shakshuka","Breakfast","USD; USD; USD; USD; USD","Waffles; 3 Scrambled Eggs; Classic Shakshuka; Italian Omelette; Greek Omelette","USD; USD; USD; USD; USD","8.95; 8.95; 7.95; 7.95; 8.95"
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$1.95; $2.95; $8.95; $6.95","1.95; 2.95; 8.95; 6.95","$2.95; $4.95; $6.95; $3.50","Plain Bagel with Butter; Bagel with Two Eggs; Bagel with Smoked Salmon; Bagel with White Fish","Bagels","USD; USD; USD; USD","Plain Bagel with Cream Cheese; Bagel with Egg Salad; Bagel with Tuna Salad; Peanut Butter and Jelly Sandwich","USD; USD; USD; USD","2.95; 4.95; 6.95; 3.5"
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$6.95","6.95",,"Make Your Own Salad","Make Your Own Salad","USD",,,
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$8.95; $9.95; $9.95; $6.95","8.95; 9.95; 9.95; 6.95","$8.95; $7.95; $8.95; $7.95","Greek Salad Platter; Tel Aviv Salad Platter; Mediterranean Platter; Israeli Salad","Platters","USD; USD; USD; USD","Healthylicious Salad Platter; Falafel Platter; Asian Sesame Salad Platter; Vegan Couscous Salad Platter","USD; USD; USD; USD","8.95; 7.95; 8.95; 7.95"
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$7.95; $6.95; $7.95; $5.95; $5.95; $6.95","7.95; 6.95; 7.95; 5.95; 5.95; 6.95","$7.95; $6.95; $9.95; $7.95; $6.95; $6.95","Tuna Melt; Fresh Mozzarella Sandwich; Organic Veggie Burger; Sabich Sandwich; Falafel Wrap; Grilled Cheddar Sandwich","Sandwiches","USD; USD; USD; USD; USD; USD","Tunisian Tuna Salad Sandwich; Hummus Sandwich; Smoked Salmon Sandwich; Portobello Mushroom Sandwich; Grilled Mozzarella Sandwich; Grilled Muenster Sandwich","USD; USD; USD; USD; USD; USD","7.95; 6.95; 9.95; 7.95; 6.95; 6.95"
,,,,,,,,"http://www.seamless.com/food-delivery/effy-cafe-96th-street-new-york-city.31749.r","$4.50","4.5","$6.95","Taboule","Sides","USD","Side of Grilled Salmon","USD","6.95"
"60605","Subway (S. Wabash)","1300 S Wabash Ave (S. Wabash Ave. between E. 13th St. & E 14th Pl.)","Chicago","(312) 427-5507","$","Sandwiches and Wraps","IL","http://www.seamless.com/food-delivery/subway-s-wabash-chicago.27360.r",,,,,,,,,
"90046","Sunset Grill Hollywood","7439 W Sunset Blvd (Sunset Blvd. between Gardner & Vista St.)","Los Angeles","(323) 851-5557","$$","Mediterranean","CA","http://www.seamless.com/food-delivery/sunset-grill-hollywood-los-angeles.20163.r",,,,,,,,,
,,,,,,,,"http://www.seamless.com/food-delivery/sunset-grill-hollywood-los-angeles.20163.r","$4.45; $6.95; $6.95; $5.95; $5.45","4.45; 6.95; 6.95; 5.95; 5.45","$6.95; $6.95; $6.95; $5.45","French Toast; Veggie Omelet; Favorite Omelet; Create Your Own Omelet; Breakfast Burrito","Breakfast","USD; USD; USD; USD; USD","California Omelet; Sunset Grill Omelet; Egg Whites Only Omelet; Veggie Burrito","USD; USD; USD; USD","6.95; 6.95; 6.95; 5.45"
,,,,,,,,"http://www.seamless.com/food-delivery/sunset-grill-hollywood-los-angeles.20163.r","$4.95; $6.95; $5.95","4.95; 6.95; 5.95","$5.95; $6.95; $4.95","Caesar Salad; Chinese Chicken Salad; Caprese Salad","Salads","USD; USD; USD","Greek Salad; Sunset Grilled Chicken Salad; Mixed Green Salad","USD; USD; USD","5.95; 6.95; 4.95"
,,,,,,,,"http://www.seamless.com/food-delivery/sunset-grill-hollywood-los-angeles.20163.r","$3.95; $4.95; $4.95; $5.95; $3.95; $5.95","3.95; 4.95; 4.95; 5.95; 3.95; 5.95","$4.95; $4.95; $4.95; $4.95; $4.95","Egg Sandwich; Vegetarian Panini; Caprese Panini; Beef Gyro Pita Pocket; Cheese Quesadilla; Beef Quesadillas","Sandwiches & More","USD; USD; USD; USD; USD; USD","Pesto Chicken Panini; Tuna Panini; Turkey Avocado; Chicken Gyro Pita Pocket; Chicken Quesadilla","USD; USD; USD; USD; USD","4.95; 4.95; 4.95; 4.95; 4.95"
